movie_id,movie_name,year,certificate,runtime,rating,description,director,actor,votes,gross_usd,genre
tt2481480,Rob the Mob,2014,R,104,6.3,"A Queens couple who specialize in robbing mafia social clubs stumble upon a score bigger than they could ever imagine, becoming targets of both the mob and the FBI in the process.",Raymond De Felitta,"Michael Pitt, 
Nina Arianda, 
Andy Garcia, 
Ray Romano",11372,206909.0,"Crime, Biography, , Drama"
tt0039853,Song of the Thin Man,1947,Not Rated,86,6.9,Nick and Nora Charles are on a gambling boat when someone is murdered. The two main suspects are at large and come to Nick for help. Nick turns them into the police but then sets out to figure out the mystery.,Edward Buzzell,"William Powell, 
Myrna Loy, 
Keenan Wynn, 
Dean Stockwell",5407,3058540.0,"Crime, Comedy, , Musical"
tt1925421,Elena,2011,Not Rated,109,7.3,"When a sudden illness and an unexpected reunion threaten dutiful housewife Elena's potential inheritance, she must hatch a desperate plan ...",Andrey Zvyagintsev,"Nadezhda Markina, 
Andrey Smirnov, 
Aleksey Rozin, 
Elena Lyadova",14619,23278.0,"Crime, Drama, Thriller"
tt0115994,Curdled,1996,R,88,5.9,"After getting interested in murder as a kid in Colombia, Gabriela now has a scrapbook on murders including clippings on ""The Blue Blood Killer"". While cleaning his latest murder scene in Miami, she comes across a clue missed by the cops.",Reb Braddock,"William Baldwin, 
Angela Jones, 
Bruce Ramsay, 
Lois Chiles",5400,49620.0,"Crime, Comedy, , Thriller"
tt0105187,The Public Eye,1992,R,99,6.5,"In the early 1940s, an infamous New York paparazzo gets an assignment from a club owner to do a background search on a mysterious gangster, which leads him down a very dangerous path.",Howard Franklin,"Joe Pesci, 
Barbara Hershey, 
Richard Riehle, 
Bryan Travis Smith",4182,3067917.0,"Crime, Drama, Romance"
tt0098184,Relentless,1989,R,92,5.9,"Two Los Angeles police detectives, cynical veteran Malloy and cocky rookie Dietz, hunt for a serial killer, an ex-cop named Taylor, who randomly chooses his victims from a phone directory.",William Lustig,"Judd Nelson, 
Robert Loggia, 
Leo Rossi, 
Meg Foster",1676,6985999.0,"Crime, Thriller"
tt4351548,Bomb City,2017,TV-MA,98,6.8,"Bomb City is a crime-thriller, about the cultural aversion of a group of punk rockers in a conservative Texas town. Their ongoing battle with a rival, more-affluent clique leads to a ...                See full summary »",Jameson Brooks,"Dave Davis, 
Glenn Morshower, 
Luke Shelton, 
Henry Knotts",8247,59329.0,"Crime, Drama"
tt0371739,The Zodiac,2005,R,92,5.3,"An elusive serial killer known as the Zodiac terrorizes the San Francisco Bay in the late 1960s, while detectives aim to stop him before he claims more victims. Based on a true story.",Alexander Bulkley,"Justin Chambers, 
Robin Tunney, 
Rory Culkin, 
William Mapother",7351,44785.0,"Crime, Drama, Horror"
tt0031047,Another Thin Man,1939,Passed,103,7.4,An explosives manufacturer suspects a young man is out to kill him. He calls in new parents Nick and Nora to sort things out.,W.S. Van Dyke,"William Powell, 
Myrna Loy, 
Virginia Grey, 
Otto Kruger",7734,3320140.0,"Crime, Comedy, , Music"
tt0165643,Black & White,1999,R,98,5.0,A group of white high school teens become involved with Harlem's black hip-hop crowd.,James Toback,"Ben Stiller, 
Allan Houston, 
Claudia Schiffer, 
Scott Caan",5916,5241315.0,"Crime, Drama, Music"
tt0285861,Owning Mahowny,2003,R,104,7.0,A bank manager with: (a) a gambling problem and (b) access to a multimillion dollar account gets into a messy situation. Based on the story of the largest one-man bank fraud in Canadian history.,Richard Kwietniowski,"Philip Seymour Hoffman, 
Minnie Driver, 
John Hurt, 
Maury Chaykin",13677,1011054.0,"Crime, Drama, Thriller"
tt0116378,The Funeral,1996,R,99,6.6,"After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge.",Abel Ferrara,"Christopher Walken, 
Chris Penn, 
Annabella Sciorra, 
Isabella Rossellini",8999,1227324.0,"Crime, Drama"
tt0072761,Capone,1975,R,101,5.7,The story of the rise and fall of the infamous Chicago gangster Al Capone and the control he exhibited over the city during the prohibition years.,Steve Carver,"Ben Gazzara, 
Susan Blakely, 
Harry Guardino, 
Sylvester Stallone",3021,1662690.0,"Crime, Biography, , Drama"
tt0110917,A Pure Formality,1994,PG-13,108,7.6,"Onoff is a famous writer who hasn't published any new books for quite some time and has become a recluse. When he is picked up by the police one stormy night, without any identification, ...                See full summary »",Giuseppe Tornatore,"Gérard Depardieu, 
Roman Polanski, 
Sergio Rubini, 
Nicola Di Pinto",11958,202458.0,"Crime, Drama, Thriller"
tt0204137,Animal Factory,2000,R,94,6.6,"A young man goes to prison and a tough, older convict takes him under his wing as a mentor.",Steve Buscemi,"Willem Dafoe, 
Edward Furlong, 
Danny Trejo, 
Mark Boone Junior",14026,43805.0,"Crime, Drama"
tt0103670,American Heart,1992,R,113,6.7,"An ex-convict is tracked down by his estranged teenage son, and the pair try to build a relationship and life together in Seattle.",Martin Bell,"Jeff Bridges, 
Edward Furlong, 
John Boylan, 
Greg Sevigny",3476,384048.0,"Crime, Drama, Romance"
tt0362526,Criminal,2004,R,87,6.4,Two con artists try to swindle a currency collector by selling him a counterfeit copy of an extremely rare currency bill.,Gregory Jacobs,"John C. Reilly, 
Diego Luna, 
Maggie Gyllenhaal, 
Peter Mullan",10533,14688078.0,"Crime, Comedy, , Drama"
tt1133993,Serious Moonlight,2009,R,81,5.3,A high-powered attorney duct tapes her adulterous husband to the toilet ... right before their home is invaded by burglars.,Cheryl Hines,"Meg Ryan, 
Timothy Hutton, 
Kristen Bell, 
Justin Long",8618,25137.0,"Crime, Comedy, , Romance"
tt0086397,The Survivors,1983,R,103,5.8,"Having both lost their jobs, two strangers become unlikely friends after a run in with a would be robber, who is actually a hitman with a grudge against the two.",Michael Ritchie,"Walter Matthau, 
Robin Williams, 
Jerry Reed, 
James Wainwright",5427,14000000.0,"Crime, Comedy, , Drama"
tt2465578,Human Capital,2013,Not Rated,111,7.2,The destinies of two families are irrevocably tied together after a cyclist is hit off the road by a jeep in the night before Christmas Eve.,Paolo Virzì,"Fabrizio Bentivoglio, 
Matilde Gioli, 
Valeria Bruni Tedeschi, 
Guglielmo Pinelli",13013,157336.0,"Crime, Drama"
tt0077275,The Brink's Job,1978,PG,104,6.5,"A fictional retelling of the infamous Boston Brink's Company robbery on January 17th, 1950, of $2.7M, and cost the American taxpayers $29M to apprehend the culprits with only $58,000 recovered.",William Friedkin,"Peter Falk, 
Peter Boyle, 
Allen Garfield, 
Warren Oates",3173,9400000.0,"Crime, Comedy, , Drama"
tt3230082,The Blue Room,2014,R,76,6.3,"In their blue hotel room, a clandestine couple of two married lovers plan an impossible future, as death shutters their already frail tranquillity. Now, the noose tightens more and more around innocents and sinners; but, was there a crime?",Mathieu Amalric,"Mathieu Amalric, 
Léa Drucker, 
Stéphanie Cléau, 
Laurent Poitrenaux",3510,231186.0,"Crime, Romance, Thriller"
tt0084112,"I, the Jury",1982,18+,111,5.8,"A PI investigates the murder of his one-armed friend, a PI working on a case. Clues lead to a sex clinic. Bodies pile up.",Richard T. Heffron,"Armand Assante, 
Barbara Carrera, 
Laurene Landon, 
Alan King",1700,1515578.0,"Crime, Drama, Mystery"
tt1673702,A Cat in Paris,2010,PG,70,6.9,"In Paris, a cat who lives a secret life as a cat burglar's aide must come to the rescue of Zoe, the little girl he lives with, after she falls into a gangster's clutches.","Jean-Loup Felicioli, 
Alain Gagnol","Dominique Blanc, 
Bernadette Lafont, 
Bruno Salomone, 
Jean Benguigui",11485,309973.0,"Crime, Animation, Adventure, Comedy"
tt0091934,Shanghai Surprise,1986,PG-13,97,3.2,"Shanghai, 1938: A missionary woman hires a fortune hunter to help her find 1100 lbs. opium lost, as wounded need the morphine. Adventure and romance follows.",Jim Goddard,"Sean Penn, 
Madonna, 
Paul Freeman, 
Richard Griffiths",5562,2315683.0,"Crime, Adventure, Comedy"
tt0096180,Stormy Monday,1988,R,93,6.2,"A crooked American businessman tries to push the shady influential owner of a nightclub in Newcastle, England to sell him the club. The club's new employee and the American's ex lover fall in love and inadvertently stir the pot.",Mike Figgis,"Melanie Griffith, 
Tommy Lee Jones, 
Sting, 
Sean Bean",4200,1791328.0,"Crime, Drama, Music"
tt0083678,The Border,1982,R,108,6.4,A corrupt border Agent decides to clean up his act when an impoverished woman's baby is put up for sale on the black market.,Tony Richardson,"Jack Nicholson, 
Harvey Keitel, 
Valerie Perrine, 
Warren Oates",6758,6118683.0,"Crime, Drama"
tt0258816,The Reckoning,2002,R,112,6.5,"A priest on the lam takes up with a traveling band of actors, who then discover a murder has occurred and try to solve it by recreating the crime in a play.",Paul McGuigan,"Willem Dafoe, 
Paul Bettany, 
Marián Aguilera, 
Trevor Steedman",6151,256620.0,"Crime, Drama, Mystery"
tt0066212,Perfect Friday,1970,R,94,6.4,"The deputy manager of a London bank has worked out a way to rob the branch of £200,000. When he becomes involved with the attractive Lady Dorset he decides to go ahead with his plan. He ...                See full summary »",Peter Hall,"Ursula Andress, 
Stanley Baker, 
David Warner, 
Patience Collier",984,502198.0,"Crime, Comedy"
tt0037365,The Thin Man Goes Home,1944,Approved,100,7.3,"Nick and Nora head to Nick's hometown of Sycamore Springs to spend some time with his parents. His father, a prominent local physician, was always a bit disappointed with Nick's choice of ...                See full summary »",Richard Thorpe,"William Powell, 
Myrna Loy, 
Lucile Watson, 
Gloria DeHaven",5890,3858600.0,"Crime, Comedy, , Film-Noir"
tt7689906,Monsters and Men,2018,R,96,6.1,"The aftermath of a police killing of a black man, told through the eyes of the bystander who filmed the act, an African-American police officer and a high-school baseball phenom inspired to take a stand.",Reinaldo Marcus Green,"John David Washington, 
Anthony Ramos, 
Kelvin Harrison Jr., 
Chanté Adams",2484,500101.0,"Crime, Drama, Thriller"
tt3830162,A War,2015,R,115,7.0,During contact with the Taliban in Afghanistan a Danish commander makes a decision which saves many of his men's lives but inadvertently takes the lives of some Afghani civilians. Now he is facing criminal charges.,Tobias Lindholm,"Pilou Asbæk, 
Tuva Novotny, 
Søren Malling, 
Charlotte Munck",10833,122902.0,"Crime, Drama, Thriller"
tt0870090,City of Men,2007,R,106,7.2,"Best buddies Acerola and Laranjinha, about to turn 18, discover things about their missing fathers' pasts which will shatter their solid friendship, in the middle of a war between rival drug gangs from Rio's favelas.",Paulo Morelli,"Douglas Silva, 
Darlan Cunha, 
Jonathan Haagensen, 
Rodrigo dos Santos",15888,307076.0,"Crime, Drama"
tt0101317,Lovers: A True Story,1991,R,103,7.0,"1950s Madrid: After military service, Paco looks for work to save up and marry his fiancée. She rejects his sexual advances. So when he rents a room with a cute widow making advances, he caves in.",Vicente Aranda,"Victoria Abril, 
Jorge Sanz, 
Maribel Verdú, 
Enrique Cerro",3190,1407309.0,"Crime, Drama, Romance"
tt0114788,The Underneath,1995,R,99,6.1,A recovering gambling addict attempts to reconcile with his family and friends but finds trouble and temptation when caught between feelings for his ex-wife and her dangerous hoodlum boyfriend.,Steven Soderbergh,"Peter Gallagher, 
Elisabeth Shue, 
Alison Elliott, 
William Fichtner",3683,536023.0,"Crime, Thriller"
tt0047190,The Long Wait,1954,Approved,94,6.5,An amnesiac finally learns his true identity...as a murder suspect. And he doesn't even know whether he is guilty...,Victor Saville,"Anthony Quinn, 
Charles Coburn, 
Gene Evans, 
Peggie Castle",333,1500000.0,"Crime, Adventure, , Drama"
tt0109093,Amateur,1994,R,105,6.8,"An amnesiac wakes up on an NYC alley. He meets Isabelle, an ex nun now erotic writer, at a diner and follows her home. She helps him find his identity. Then there's Sofia, the porn star.",Hal Hartley,"Isabelle Huppert, 
Martin Donovan, 
Elina Löwensohn, 
Damian Young",6511,856422.0,"Crime, Comedy, , Drama"
tt0110570,The Monster,1994,R,112,7.4,"After a series of bizarre actions, Loris is mistaken for a serial killer. Jessica, a policewoman in undercover, will try to induce him to commit a murder.",Roberto Benigni,"Roberto Benigni, 
Michel Blanc, 
Nicoletta Braschi, 
Dominique Lavanant",10587,642000.0,"Crime, Comedy, , Mystery"
tt0101356,Another You,1991,R,94,5.3,A mental out-patient is mistaken for a missing wealthy man and a con man takes advantage of the situation.,Maurice Phillips,"Richard Pryor, 
Gene Wilder, 
Mercedes Ruehl, 
Stephen Lang",4110,2865916.0,"Crime, Comedy"
tt0411270,The Beat That My Heart Skipped,2005,Not Rated,108,7.2,"Will Thomas still lead a life of crime and cruelty, just like his thuggish father, or will he pursue his dream of becoming a pianist?",Jacques Audiard,"Romain Duris, 
Aure Atika, 
Emmanuelle Devos, 
Niels Arestrup",19963,1023424.0,"Crime, Drama, Music"
tt0194218,Panic,2000,R,88,6.7,"Alex, a hit man, tries to get out of the family business, but his father won't let him do so. While seeking the help of a therapist, he meets a sexually charged 23-year-old woman with whom he falls in love.",Henry Bromell,"William H. Macy, 
Neve Campbell, 
John Ritter, 
Donald Sutherland",8733,779137.0,"Crime, Comedy, , Drama"
tt0445620,Paradise Now,2005,PG-13,91,7.4,Two childhood friends are recruited for a suicide bombing in Tel Aviv.,Hany Abu-Assad,"Kais Nashif, 
Ali Suliman, 
Lubna Azabal, 
Hamza Abu-Aiaash",23468,1452402.0,"Crime, Drama, Thriller"
tt0119219,Goodbye Lover,1998,R,102,5.6,"Sandra is married to Jake, an alcoholic executive, but has a secret relationship with her brother-in-law Ben, who is attracted to Peggy, a woman who hides a dark side known to few. When Sandra finds out, Ben mysteriously disappears.",Roland Joffé,"Patricia Arquette, 
Dermot Mulroney, 
Mary-Louise Parker, 
Ellen DeGeneres",4147,1923061.0,"Crime, Comedy, , Mystery"
tt0345074,Connie and Carla,2004,PG-13,98,6.2,"A mob mix-up in Chicago sends two chanteuses screaming for L.A., where they score a perfect gig: posing as drag queens on the dinner theater/cabaret circuit. Things get extra-weird when a guy falls for one of the girls.",Michael Lembeck,"Nia Vardalos, 
Toni Collette, 
David Duchovny, 
Stephen Spinella",8382,8054280.0,"Crime, Comedy, , Music"
tt1366338,Lowriders,2016,PG-13,98,5.7,"A young street artist in East Los Angeles is caught between his father's obsession with lowrider car culture, his ex-felon brother and his need for self-expression.",Ricardo de Montreuil,"Gabriel Chavarria, 
Demián Bichir, 
Theo Rossi, 
Tony Revolori",2609,6155650.0,"Crime, Adventure, , Drama"
tt1085507,The Square,2008,R,105,6.7,A man's life begins to unravel when his mistress brings him a bag of cash.,Nash Edgerton,"David Roberts, 
Claire van der Boom, 
Joel Edgerton, 
Anthony Hayes",6097,47174.0,"Crime, Drama, Thriller"
tt0102048,Homicide,1991,R,102,6.9,A Jewish homicide detective investigates a seemingly minor murder and falls in with a Zionist group as a result.,David Mamet,"Joe Mantegna, 
William H. Macy, 
Vincent Guastaferro, 
J.J. Johnston",7667,2971661.0,"Crime, Mystery, Thriller"
tt0360323,10th & Wolf,2006,R,107,6.3,"A former street tough returns to his Philadelphia home after a stint in the military. Back on his home turf, he once again finds himself tangling with the mob boss who was instrumental in his going off to be a soldier.",Bobby Moresco,"James Marsden, 
Giovanni Ribisi, 
Brad Renfro, 
Piper Perabo",6645,53481.0,"Crime, Drama, Thriller"
tt0265713,"Scotland, Pa.",2001,R,104,6.6,"In a modernized retelling of ""MacBeth"" set in 1970s suburban Pennsylvania, Joe McBeth, an unambitious hamburger stand employee, is driven to success by his scheming wife.",Billy Morrissette,"James Le Gros, 
Maura Tierney, 
Christopher Walken, 
Kevin Corrigan",4606,384098.0,"Crime, Comedy"
tt0439544,Dirty,2005,R,97,5.5,Two gangbangers-turned-cops try and cover up a scandal within the LAPD.,Chris Fisher,"Frank Alvarez, 
Clifton Collins Jr., 
Brittany Daniel, 
Keith David",5681,271078.0,"Crime, Thriller"
